"","dbn","latitude","longitude","postcode","accessibility","district","borough","school_name.x","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female","female_1","male","male_1","asian","asian_1","black","black_1","hispanic","hispanic_1","multiple_race_categories","multiple_race_categories_1","white","white_1","students_with_disabilities","students_with_disabilities_1","english_language_learners","english_language_learners_1","poverty","poverty_1","economic_need_index","school_name.y","sharedbuilding","school_name"
"1627","84K517",NA,NA,NA,NA,NA,NA,"Leadership Prep Bedford Stuyvesant Uncommon Prep C","2018-19","1172","0","79","90","88","88","89","94","91","93","87","163","84","72","54","608","0.519","564","0.481","10","0.009","932","0.795","149","0.127","65","0.055","16","0.014","142","0.121","39","0.033","901","0.769","0.731",NA,NA,NA
"1628","84K536",NA,NA,NA,NA,NA,NA,"Community Roots Charter School","2018-19","473","0","52","52","52","51","52","52","56","53","53","0","0","0","0","237","0.501","236","0.499","25","0.053","127","0.268","82","0.173","39","0.082","200","0.423","113","0.239","7","0.015","141","0.298","0.359",NA,NA,NA
"1629","84K538",NA,NA,NA,NA,NA,NA,"Achievement First Bushwick Charter School","2018-19","918","0","92","101","107","105","110","112","98","97","96","0","0","0","0","437","0.476","481","0.524","11","0.012","243","0.265","646","0.704","4","0.004","14","0.015","209","0.228","117","0.127","791","0.862","0.775",NA,NA,NA
"1630","84K593",NA,NA,NA,NA,NA,NA,"Excellence Boys Charter School","2018-19","768","0","63","89","90","91","90","80","87","95","83","0","0","0","0","2","0.003","766","0.997","21","0.027","628","0.818","81","0.105","24","0.031","14","0.018","152","0.198","21","0.027","565","0.736","0.695",NA,NA,NA
"1631","84K608",NA,NA,NA,NA,NA,NA,"Kings Collegiate Charter School","2018-19","839","0","80","87","87","0","0","91","93","89","93","126","93","0","0","409","0.487","430","0.513","4","0.005","748","0.892","67","0.08","18","0.021","2","0.002","123","0.147","10","0.012","690","0.822","0.697",NA,NA,NA
"1632","84K626",NA,NA,NA,NA,NA,NA,"Achievement First Brownsville Charter School","2018-19","1095","0","72","91","95","95","91","92","94","95","82","116","92","80","0","593","0.542","502","0.458","11","0.01","927","0.847","133","0.121","13","0.012","11","0.01","136","0.124","36","0.033","865","0.79","0.756",NA,NA,NA
"1633","84K648",NA,NA,NA,NA,NA,NA,"Bedford Stuyvesant Collegiate Charter School","2018-19","354","0","0","0","0","0","0","90","90","89","85","0","0","0","0","171","0.483","183","0.517","7","0.02","212","0.599","123","0.347","9","0.025","3","0.008","71","0.201","16","0.045","308","0.87","0.78",NA,NA,NA
"1634","84K649",NA,NA,NA,NA,NA,NA,"La Cima Charter School","2018-19","378","0","46","62","65","77","75","53","0","0","0","0","0","0","0","208","0.55","170","0.45","6","0.016","245","0.648","106","0.28","15","0.04","6","0.016","61","0.161","30","0.079","301","0.796","0.834",NA,NA,NA
"1635","84K651",NA,NA,NA,NA,NA,NA,"PAVE Academy Charter School","2018-19","481","0","51","57","55","55","55","53","55","54","46","0","0","0","0","252","0.524","229","0.476","9","0.019","193","0.401","269","0.559","1","0.002","9","0.019","98","0.204","45","0.094","428","0.89","0.844",NA,NA,NA
"1636","84K652",NA,NA,NA,NA,NA,NA,"Brooklyn Ascend Charter School","2018-19","1538","0","151","145","144","141","148","115","113","118","109","137","99","57","61","760","0.494","778","0.506","10","0.007","1424","0.926","76","0.049","26","0.017","2","0.001","207","0.135","15","0.01","1261","0.82","0.692",NA,NA,NA
"1637","84K680",NA,NA,NA,NA,NA,NA,"Achievement First Aspire Charter School","2018-19","648","0","92","91","96","88","88","105","88","0","0","0","0","0","0","339","0.523","309","0.477","12","0.019","477","0.736","138","0.213","17","0.026","4","0.006","80","0.123","22","0.034","524","0.809","0.776",NA,NA,NA
"1638","84K693",NA,NA,NA,NA,NA,NA,"Northside Charter High School","2018-19","389","0","0","0","0","0","0","0","0","0","0","109","99","90","91","211","0.542","178","0.458","6","0.015","60","0.154","296","0.761","6","0.015","21","0.054","73","0.188","22","0.057","298","0.766","0.74",NA,NA,NA
"1639","84K701",NA,NA,NA,NA,NA,NA,"Brooklyn Charter School","2018-19","214","0","19","31","34","46","45","39","0","0","0","0","0","0","0","105","0.491","109","0.509","5","0.023","161","0.752","43","0.201","3","0.014","2","0.009","30","0.14","16","0.075","163","0.762","0.828",NA,NA,NA
"1640","84K702","40.690202","-73.961478","11205","Contact program","13","BROOKLYN","Community Partnership Charter School","2018-19","433","18","45","39","41","45","47","48","58","46","46","0","0","0","0","211","0.487","222","0.513","8","0.018","333","0.769","78","0.18","10","0.023","4","0.009","75","0.173","11","0.025","380","0.878","0.768","Community Partnership Charter School Pre-Kindergarten",NA,NA
"1641","84K704",NA,NA,NA,NA,NA,NA,"Explore Charter School","2018-19","520","0","50","61","61","60","59","58","57","58","56","0","0","0","0","265","0.51","255","0.49","2","0.004","424","0.815","76","0.146","15","0.029","3","0.006","71","0.137","37","0.071","426","0.819","0.719",NA,NA,NA
"1642","84K707",NA,NA,NA,NA,NA,NA,"Brooklyn Prospect Charter School","2018-19","773","0","0","0","0","0","0","0","110","110","107","131","110","109","96","344","0.445","429","0.555","66","0.085","77","0.1","271","0.351","37","0.048","322","0.417","156","0.202","17","0.022","332","0.429","0.416",NA,NA,NA
"1643","84K710",NA,NA,NA,NA,NA,NA,"Brownsville Collegiate Charter School","2018-19","353","0","0","0","0","0","0","61","94","94","99","4","1","0","0","168","0.476","185","0.524","4","0.011","241","0.683","94","0.266","10","0.028","4","0.011","69","0.195","29","0.082","286","0.81","0.807",NA,NA,NA
"1644","84K711",NA,NA,NA,NA,NA,NA,"Leadership Preparatory Brownsville Charter School","2018-19","779","0","89","91","90","90","90","75","87","87","80","0","0","0","0","411","0.528","368","0.472","1","0.001","655","0.841","107","0.137","12","0.015","4","0.005","99","0.127","14","0.018","690","0.886","0.804",NA,NA,NA
"1645","84K712",NA,NA,NA,NA,NA,NA,"Excellence Girls Charter School","2018-19","1433","0","79","85","95","92","90","58","86","81","83","252","212","129","91","1073","0.749","360","0.251","30","0.021","1097","0.766","242","0.169","48","0.033","16","0.011","184","0.128","34","0.024","1024","0.715","0.696",NA,NA,NA
"1646","84K724",NA,NA,NA,NA,NA,NA,"Leadership Prep Canarsie Charter School (Leadershi","2018-19","797","0","90","89","90","89","87","90","87","88","87","0","0","0","0","403","0.506","394","0.494","4","0.005","731","0.917","43","0.054","14","0.018","5","0.006","94","0.118","6","0.008","639","0.802","0.598",NA,NA,NA
"1647","84K730",NA,NA,NA,NA,NA,NA,"Summit Academy Charter School","2018-19","324","0","0","0","0","0","0","0","38","43","49","53","68","33","40","158","0.488","166","0.512","1","0.003","147","0.454","162","0.5","8","0.025","6","0.019","73","0.225","20","0.062","247","0.762","0.832",NA,NA,NA
"1648","84K731",NA,NA,NA,NA,NA,NA,"Brooklyn Excelsior Charter School","2018-19","618","0","60","69","61","68","78","82","74","71","55","0","0","0","0","315","0.51","303","0.49","5","0.008","482","0.78","117","0.189","10","0.016","4","0.006","89","0.144","24","0.039","567","0.917","0.797",NA,NA,NA
"1649","84K733",NA,NA,NA,NA,NA,NA,"Math, Engineering, and Science Academy Charter Hig","2018-19","472","0","0","0","0","0","0","0","0","0","0","119","123","111","119","231","0.489","241","0.511","9","0.019","46","0.097","380","0.805","30","0.064","7","0.015","65","0.138","55","0.117","387","0.82","0.803",NA,NA,NA
"1650","84K736",NA,NA,NA,NA,NA,NA,"New American Academy Charter School","2018-19","368","0","49","65","64","63","67","60","0","0","0","0","0","0","0","194","0.527","174","0.473","3","0.008","341","0.927","13","0.035","5","0.014","6","0.016","58","0.158","8","0.022","266","0.723","0.659",NA,NA,NA
"1651","84K737",NA,NA,NA,NA,NA,NA,"Brownsville Ascend Charter School","2018-19","1043","0","102","114","121","121","117","111","118","120","119","0","0","0","0","525","0.503","518","0.497","6","0.006","906","0.869","108","0.104","16","0.015","7","0.007","153","0.147","3","0.003","870","0.834","0.794",NA,NA,NA
"1652","84K738",NA,NA,NA,NA,NA,NA,"New Visions Charter High School for Advanced Math","2018-19","391","0","0","0","0","0","0","0","0","0","0","110","95","95","91","186","0.476","205","0.524","15","0.038","306","0.783","37","0.095","22","0.056","11","0.028","50","0.128","17","0.043","320","0.818","0.643",NA,NA,NA
"1653","84K739",NA,NA,NA,NA,NA,NA,"New Visions Charter High School for the Humanities","2018-19","233","0","0","0","0","0","0","0","0","0","0","74","64","49","46","127","0.545","106","0.455","0","0.0","204","0.876","24","0.103","2","0.009","3","0.013","41","0.176","7","0.03","174","0.747","0.686",NA,NA,NA
"1654","84K740",NA,NA,NA,NA,NA,NA,"Brooklyn Scholars Charter School","2018-19","696","0","78","79","77","81","76","77","76","78","74","0","0","0","0","347","0.499","349","0.501","47","0.068","459","0.659","177","0.254","13","0.019","0","0.0","82","0.118","21","0.03","607","0.872","0.759",NA,NA,NA
"1655","84K741",NA,NA,NA,NA,NA,NA,"Success Academy Crown Heights (Brooklyn 7)","2018-19","627","0","88","83","86","93","77","118","82","0","0","0","0","0","0","325","0.518","302","0.482","3","0.005","544","0.868","49","0.078","24","0.038","7","0.011","85","0.136","7","0.011","491","0.783","0.648",NA,NA,NA
"1656","84K742",NA,NA,NA,NA,NA,NA,"Explore Empower Charter School","2018-19","503","0","54","58","57","60","58","58","59","50","49","0","0","0","0","225","0.447","278","0.553","3","0.006","449","0.893","43","0.085","5","0.01","3","0.006","123","0.245","18","0.036","407","0.809","0.754",NA,NA,NA
"1657","84K744",NA,NA,NA,NA,NA,NA,"Coney Island Preparatory Public Charter School","2018-19","1008","0","63","61","64","61","64","92","91","88","86","89","91","84","74","441","0.438","567","0.563","85","0.084","390","0.387","352","0.349","20","0.02","161","0.16","235","0.233","54","0.054","835","0.828","0.781",NA,NA,NA
"1658","84K746",NA,NA,NA,NA,NA,NA,"Hebrew Language Academy Charter School","2018-19","710","0","71","89","94","79","88","84","80","58","67","0","0","0","0","367","0.517","343","0.483","10","0.014","403","0.568","37","0.052","7","0.01","253","0.356","121","0.17","35","0.049","494","0.696","0.54",NA,NA,NA
"1659","84K752",NA,NA,NA,NA,NA,NA,"Success Academy Fort Greene (Brooklyn 5)","2018-19","287","0","58","51","63","71","44","0","0","0","0","0","0","0","0","158","0.551","129","0.449","5","0.017","180","0.627","84","0.293","5","0.017","13","0.045","44","0.153","17","0.059","224","0.78","0.715",NA,NA,NA
"1660","84K756",NA,NA,NA,NA,NA,NA,"Success Academy Prospect Heights (Brooklyn 6)","2018-19","619","0","74","82","81","72","43","167","80","20","0","0","0","0","0","336","0.543","283","0.457","19","0.031","464","0.75","103","0.166","6","0.01","27","0.044","86","0.139","6","0.01","438","0.708","0.647",NA,NA,NA
"1661","84K757",NA,NA,NA,NA,NA,NA,"Unity Prep Charter School","2018-19","505","0","0","0","0","0","0","0","84","88","89","67","89","88","0","236","0.467","269","0.533","5","0.01","403","0.798","83","0.164","8","0.016","6","0.012","118","0.234","16","0.032","370","0.733","0.757",NA,NA,NA
"1662","84K758",NA,NA,NA,NA,NA,NA,"Brooklyn Urban Garden Charter School","2018-19","283","0","0","0","0","0","0","0","99","91","93","0","0","0","0","133","0.47","150","0.53","9","0.032","103","0.364","108","0.382","16","0.057","47","0.166","72","0.254","11","0.039","182","0.643","0.601",NA,NA,NA
"1663","84K759",NA,NA,NA,NA,NA,NA,"Canarsie Ascend Charter School","2018-19","856","0","106","120","128","129","125","120","128","0","0","0","0","0","0","458","0.535","398","0.465","2","0.002","780","0.911","52","0.061","16","0.019","6","0.007","103","0.12","7","0.008","632","0.738","0.55",NA,NA,NA
"1664","84K766",NA,NA,NA,NA,NA,NA,"The International Charter School of New York","2018-19","343","0","81","81","80","59","42","0","0","0","0","0","0","0","0","173","0.504","170","0.496","16","0.047","112","0.327","70","0.204","32","0.093","113","0.329","49","0.143","9","0.026","126","0.367","0.391",NA,NA,NA
"1665","84K769",NA,NA,NA,NA,NA,NA,"Hyde Leadership Charter School- Brooklyn","2018-19","447","0","74","69","67","63","66","58","50","0","0","0","0","0","0","239","0.535","208","0.465","3","0.007","317","0.709","123","0.275","1","0.002","3","0.007","70","0.157","34","0.076","381","0.852","0.865",NA,NA,NA
"1666","84K772",NA,NA,NA,NA,NA,NA,"Success Academy Charter School - Bensonhurst - New","2018-19","506","0","130","94","97","97","86","2","0","0","0","0","0","0","0","250","0.494","256","0.506","81","0.16","52","0.103","66","0.13","6","0.012","301","0.595","62","0.123","47","0.093","283","0.559","0.525",NA,NA,NA
"1667","84K774",NA,NA,NA,NA,NA,NA,"Achievement First Apollo Charter School","2018-19","868","0","95","97","100","97","95","93","102","98","89","2","0","0","0","431","0.497","437","0.503","52","0.06","503","0.579","291","0.335","16","0.018","6","0.007","93","0.107","62","0.071","691","0.796","0.737",NA,NA,NA
"1668","84K775",NA,NA,NA,NA,NA,NA,"Leadership Preparatory Ocean Hill Charter School","2018-19","1202","0","84","91","90","90","90","88","88","82","83","144","122","84","66","617","0.513","585","0.487","11","0.009","987","0.821","149","0.124","47","0.039","8","0.007","126","0.105","38","0.032","961","0.8","0.715",NA,NA,NA
"1669","84K777",NA,NA,NA,NA,NA,NA,"Ocean Hill Collegiate Charter School","2018-19","390","0","61","0","0","0","0","77","82","88","82","0","0","0","0","218","0.559","172","0.441","4","0.01","328","0.841","41","0.105","16","0.041","1","0.003","60","0.154","12","0.031","316","0.81","0.727",NA,NA,NA
"1670","84K780",NA,NA,NA,NA,NA,NA,"Brooklyn East Collegiate Charter School","2018-19","279","0","0","0","0","0","0","56","75","71","77","0","0","0","0","127","0.455","152","0.545","3","0.011","236","0.846","22","0.079","16","0.057","2","0.007","42","0.151","12","0.043","225","0.806","0.711",NA,NA,NA
"1671","84K781",NA,NA,NA,NA,NA,NA,"Success Academy Charter School - Bergen Beach - Ne","2018-19","546","0","108","94","96","86","56","106","0","0","0","0","0","0","0","300","0.549","246","0.451","21","0.038","431","0.789","38","0.07","5","0.009","51","0.093","69","0.126","10","0.018","374","0.685","0.508",NA,NA,NA
"1672","84K782",NA,NA,NA,NA,NA,NA,"Bedford Stuyvesant New Beginnings Charter School","2018-19","699","0","73","79","83","70","81","76","79","82","76","0","0","0","0","374","0.535","325","0.465","4","0.006","344","0.492","341","0.488","5","0.007","5","0.007","135","0.193","96","0.137","638","0.913","0.882",NA,NA,NA
"1673","84K784",NA,NA,NA,NA,NA,NA,"Achievement First North Brooklyn Prep Charter Scho","2018-19","540","0","93","98","97","66","88","98","0","0","0","0","0","0","0","261","0.483","279","0.517","5","0.009","99","0.183","421","0.78","3","0.006","12","0.022","77","0.143","80","0.148","473","0.876","0.772",NA,NA,NA
"1674","84K785",NA,NA,NA,NA,NA,NA,"Imagine Me Leadership Charter School","2018-19","223","0","26","28","41","43","46","39","0","0","0","0","0","0","0","0","0.0","223","1.0","2","0.009","177","0.794","34","0.152","9","0.04","1","0.004","31","0.139","7","0.031","181","0.812","0.721",NA,NA,NA
"1675","84K788",NA,NA,NA,NA,NA,NA,"Achievement First Linden Elementary School","2018-19","563","0","90","99","96","93","93","92","0","0","0","0","0","0","0","290","0.515","273","0.485","10","0.018","460","0.817","85","0.151","6","0.011","2","0.004","70","0.124","6","0.011","475","0.844","0.767",NA,NA,NA
"1676","84K789",NA,NA,NA,NA,NA,NA,"Compass Charter School","2018-19","318","0","58","57","59","54","52","38","0","0","0","0","0","0","0","159","0.5","159","0.5","22","0.069","85","0.267","38","0.119","30","0.094","143","0.45","77","0.242","9","0.028","88","0.277","0.352",NA,NA,NA
"1677","84K790",NA,NA,NA,NA,NA,NA,"Central Brooklyn Ascend Charter School","2018-19","548","0","82","93","96","97","93","87","0","0","0","0","0","0","0","265","0.484","283","0.516","6","0.011","479","0.874","38","0.069","21","0.038","4","0.007","79","0.144","36","0.066","430","0.785","0.711",NA,NA,NA
"1678","84K791",NA,NA,NA,NA,NA,NA,"Brooklyn Dreams Charter School","2018-19","619","0","46","76","75","81","73","68","70","66","64","0","0","0","0","300","0.485","319","0.515","94","0.152","398","0.643","97","0.157","14","0.023","16","0.026","111","0.179","73","0.118","526","0.85","0.71",NA,NA,NA
"1679","84K792",NA,NA,NA,NA,NA,NA,"The Cultural Arts Academy at Spring Creek Charter","2018-19","255","0","45","42","49","39","43","37","0","0","0","0","0","0","0","127","0.498","128","0.502","0","0.0","226","0.886","21","0.082","6","0.024","2","0.008","24","0.094","2","0.008","177","0.694","0.551",NA,NA,NA
"1680","84K793",NA,NA,NA,NA,NA,NA,"Bushwick Ascend Charter School","2018-19","892","0","110","112","110","114","116","79","88","77","86","0","0","0","0","430","0.482","462","0.518","8","0.009","193","0.216","675","0.757","7","0.008","9","0.01","145","0.163","129","0.145","817","0.916","0.792",NA,NA,NA
"1681","84K803",NA,NA,NA,NA,NA,NA,"Brooklyn LAB�Charter School","2018-19","709","0","0","0","0","0","0","0","79","187","214","112","117","0","0","292","0.412","417","0.588","16","0.023","551","0.777","118","0.166","17","0.024","7","0.01","223","0.315","19","0.027","694","0.979","0.748",NA,NA,NA
"1682","84K807",NA,NA,NA,NA,NA,NA,"Collegiate Academy for Math and Personal Awareness","2018-19","106","0","0","0","0","0","0","0","28","34","44","0","0","0","0","36","0.34","70","0.66","2","0.019","88","0.83","15","0.142","1","0.009","0","0.0","20","0.189","1","0.009","80","0.755","0.796",NA,NA,NA
"1683","84K876",NA,NA,NA,NA,NA,NA,"Achievement First Voyager Charter School","2018-19","241","0","47","0","0","0","0","59","66","69","0","0","0","0","0","134","0.556","107","0.444","1","0.004","216","0.896","13","0.054","11","0.046","0","0.0","30","0.124","2","0.008","180","0.747","0.669",NA,NA,NA
"1684","84K879",NA,NA,NA,NA,NA,NA,"Brooklyn Prospect Charter School Downtown","2018-19","698","0","60","58","57","56","55","76","128","108","100","0","0","0","0","324","0.464","374","0.536","36","0.052","245","0.351","105","0.15","64","0.092","248","0.355","89","0.128","8","0.011","241","0.345","0.359",NA,NA,NA
"1685","84K882",NA,NA,NA,NA,NA,NA,"Success Academy Charter School - Bushwick","2018-19","345","0","100","103","83","59","0","0","0","0","0","0","0","0","0","183","0.53","162","0.47","1","0.003","82","0.238","242","0.701","6","0.017","14","0.041","52","0.151","56","0.162","306","0.887","0.781",NA,NA,NA
